Episode    Status   Avg steps to goal    Total Goals     Counter        
715        3        296.0                434             398883         
716        3        296.2                434             398945         
717        1        296.0                435             399537         
718        2        296.3                435             399986         
719        3        296.6                435             400066         
720        1        296.5                436             400824         
721        1        296.5                437             402014         
722        1        296.3                438             402628         
723        3        296.6                438             402964         
724        1        296.3                439             403560         
725        3        296.6                439             403838         
726        1        296.5                440             404669         
727        1        296.3                441             405241         
728        3        296.6                441             405364         
729        1        296.4                442             406046         
730        3        296.7                442             406397         
731        1        296.5                443             406915         
732        1        296.3                444             407677         
733        3        296.6                444             408017         
734        1        296.3                445             408490         
735        3        296.6                445             408753         
736        1        296.3                446             409177         
737        3        296.6                446             409517         
738        1        296.4                447             410095         
739        2        296.6                447             410868         
740        3        296.9                447             411293         
741        1        296.8                448             411943         
742        3        297.0                448             412052         
743        1        296.9                449             412808         
744        1        296.9                450             414065         
745        3        297.2                450             414442         
746        1        297.0                451             415022         
747        3        297.2                451             415353         
748        3        297.5                451             415702         
749        1        297.3                452             416290         
750        3        297.6                452             416431         
751        1        297.4                453             417036         
752        1        297.1                454             417496         
753        1        296.9                455             417926         
754        1        296.7                456             418666         
755        3        297.0                456             419439         
756        1        296.9                457             420302         
757        1        296.7                458             420814         
758        1        296.5                459             421384         
759        1        296.3                460             421885         
760        1        296.1                461             422382         
761        3        296.4                461             422496         
762        1        296.1                462             423029         
763        3        296.4                462             423642         
764        3        296.7                462             423733         
765        1        296.5                463             424378         
766        1        296.3                464             424842         
767        1        296.2                465             425537         
768        3        296.4                465             425907         
769        3        296.7                465             426020         
770        1        296.5                466             426695         
771        1        296.4                467             427526         
772        3        296.7                467             427583         
773        1        296.5                468             428188         
774        3        296.8                468             428309         
775        1        296.5                469             428788         
776        3        296.8                469             429406         
777        1        296.6                470             430182         
778        3        296.9                470             430266         
779        1        296.8                471             431122         
780        1        296.6                472             431899         
781        1        296.4                473             432438         
782        3        296.7                473             432477         
783        1        296.5                474             432915         
784        1        296.3                475             433615         
785        1        296.0                476             433976         
786        1        295.8                477             434381         
787        2        296.1                477             435170         
788        3        296.3                477             435383         
789        3        296.6                477             435854         
790        1        296.4                478             436447         
791        3        296.6                478             436923         
792        1        296.5                479             437740         
793        1        296.4                480             438320         
794        3        296.6                480             438486         
795        1        296.5                481             439202         
796        3        296.7                481             439515         
797        2        297.0                481             440068         
798        3        297.2                481             440139         
799        1        297.0                482             440563         
800        1        296.8                483             441007         
801        1        296.6                484             441519         
802        3        296.8                484             441832         
803        3        297.1                484             442208         
804        3        297.4                484             442314         
805        1        297.3                485             443250         
806        1        297.1                486             443858         
807        3        297.4                486             444007         
808        2        297.6                486             444633         
809        1        297.5                487             445332         
810        1        297.3                488             446186         
811        1        297.1                489             446912         
812        1        297.0                490             447492         
813        3        297.2                490             447772         
814        3        297.5                490             448148         
815        2        297.7                490             448762         
816        1        297.7                491             450088         
817        1        297.6                492             450795         
818        1        297.4                493             451428         
819        3        297.6                493             451540         
820        1        297.5                494             452334         
821        1        297.3                495             452837         
822        1        297.2                496             453550         
823        1        297.0                497             454322         
824        1        296.8                498             454875         
825        1        296.8                499             455786         
826        2        297.0                499             456571         
827        1        296.8                500             457073         
828        1        296.6                501             457777         
829        1        296.4                502             458230         
830        4        296.6                502             460369         
831        1        296.5                503             461121         
832        3        296.7                503             461628         
833        1        296.5                504             462150         
834        1        296.3                505             462918         
835        1        296.1                506             463487         
836        1        296.1                507             464571         
837        3        296.3                507             465163         
838        1        296.1                508             465695         
839        1        296.0                509             466277         
840        2        296.2                509             466753         
841        1        296.1                510             467578         
842        1        295.9                511             468317         
843        1        295.7                512             468832         
844        1        295.6                513             469597         
845        3        295.8                513             470346         
846        3        296.1                513             471187         
847        3        296.3                513             471449         
848        1        296.3                514             472536         
849        1        296.0                515             472890         
850        3        296.3                515             473096         
851        1        296.1                516             473802         
852        1        295.9                517             474086         
853        3        296.1                517             474463         
854        1        295.9                518             474884         
855        1        295.7                519             475456         
856        3        296.0                519             475569         
857        3        296.2                519             476166         
858        3        296.5                519             476274         
859        1        296.3                520             476937         
860        1        296.2                521             477535         
861        1        296.1                522             478370         
862        1        296.0                523             479253         
863        1        296.0                524             480253         
864        1        295.8                525             480915         
865        1        295.6                526             481335         
866        1        295.5                527             482045         
867        1        295.3                528             482690         
868        3        295.5                528             482831         
869        1        295.3                529             483255         
870        3        295.6                529             483780         
871        3        295.8                529             484070         
872        1        295.7                530             484849         
873        3        295.9                530             485194         
874        1        295.8                531             486075         
875        1        295.6                532             486581         
876        3        295.9                532             486754         
877        1        295.7                533             487404         
878        1        295.6                534             487995         
879        1        295.4                535             488494         
880        1        295.2                536             488973         
881        1        295.3                537             490431         
882        1        295.2                538             490887         
883        1        295.0                539             491426         
884        2        295.2                539             492084         
885        1        295.1                540             492821         
886        3        295.3                540             493021         
887        3        295.5                540             493376         
888        1        295.4                541             494037         
889        1        295.4                542             495373         
890        1        295.2                543             496061         
891        3        295.5                543             496231         
892        1        295.2                544             496678         
893        3        295.5                544             496926         
894        1        295.2                545             497230         
895        1        295.1                546             498241         
896        1        295.0                547             498984         
897        3        295.2                547             499267         
898        3        295.5                547             499553         
899        3        295.7                547             499916         
900        2        295.9                547             500961         
901        3        296.1                547             501110         
902        1        296.0                548             501882         
903        3        296.2                548             502342         
904        2        296.4                548             502935         
905        1        296.3                549             503634         
906        1        296.2                550             504246         
907        1        296.0                551             504931         
908        1        295.8                552             505384         
909        1        295.7                553             505867         
910        1        295.4                554             506247         
911        3        295.7                554             506460         
912        3        295.9                554             506640         
913        2        296.1                554             507207         
914        1        296.0                555             508236         
915        2        296.3                555             508473         
916        1        296.1                556             509336         
917        1        296.0                557             509845         
918        2        296.2                557             510394         
919        3        296.4                557             510598         
920        1        296.2                558             511057         
921        1        296.1                559             511657         
922        1        295.9                560             512064         
923        1        295.7                561             512536         
924        3        295.9                561             512752         
925        1        295.8                562             513401         
926        1        295.7                563             514208         
927        1        295.6                564             514953         
928        1        295.4                565             515479         
929        3        295.6                565             515575         
930        1        295.5                566             516219         
931        1        295.4                567             516882         
932        1        295.2                568             517371         
933        3        295.4                568             517614         
934        1        295.3                569             518394         
935        1        295.2                570             519113         
936        1        295.0                571             519835         
937        1        294.9                572             520584         
938        1        294.8                573             521264         
939        1        294.6                574             521765         
940        1        294.5                575             522499         
941        1        294.3                576             522785         
942        1        294.2                577             523825         
943        3        294.4                577             524432         
944        1        294.3                578             525203         
945        2        294.5                578             525925         
946        1        294.4                579             526579         
947        1        294.3                580             527385         
948        3        294.5                580             527626         
949        3        294.7                580             527843         
950        1        294.6                581             528614         
951        3        294.8                581             529101         
952        2        295.1                581             529377         
953        3        295.3                581             530027         
954        1        295.0                582             530369         
955        1        295.1                583             531602         
956        1        294.9                584             532426         
957        1        294.8                585             533037         
958        1        294.6                586             533585         
959        1        294.4                587             533962         
960        2        294.6                587             534419         
961        1        294.5                588             535198         
962        1        294.4                589             535847         
963        1        294.2                590             536413         
964        3        294.5                590             536558         
965        2        294.7                590             536982         
966        2        294.9                590             537449         
967        1        294.7                591             537864         
968        1        294.6                592             538591         
969        1        294.4                593             539139         
970        1        294.3                594             539757         
971        1        294.3                595             540817         
972        1        294.2                596             541589         
973        1        294.1                597             542442         
974        1        294.0                598             543223         
975        3        294.2                598             543719         
976        3        294.4                598             544113         
977        1        294.3                599             544705         
978        3        294.5                599             544847         
979        1        294.3                600             545389         
980        1        294.1                601             545803         
981        3        294.3                601             545944         
982        3        294.5                601             546724         
983        3        294.7                601             546781         
984        3        294.9                601             547683         
985        3        295.1                601             547883         
986        3        295.4                601             548538         
987        1        295.3                602             549336         
988        1        295.1                603             549823         
989        1        295.0                604             550732         
990        1        294.8                605             551260         
991        3        295.1                605             551683         
992        1        294.9                606             552423         
993        1        294.8                607             553100         
994        3        295.0                607             553844         
995        1        294.8                608             554198         
996        1        294.7                609             554791         
997        3        294.9                609             554846         
998        2        295.1                609             555270         
999        1        294.9                610             555946         
1000       1        294.8                611             556701         
1001       3        295.0                611             557981         
1002       1        294.9                612             558477         
1003       1        294.8                613             559210         
1004       2        295.0                613             559679         
1005       1        294.8                614             560090         
1006       1        294.8                615             561090         
1007       1        294.6                616             561565         
1008       2        294.8                616             562125         
1009       1        294.6                617             562689         
1010       1        294.6                618             563555         
1011       1        294.5                619             564324         
1012       1        294.3                620             564902         
1013       1        294.2                621             565531         
1014       1        294.1                622             566217         
1015       1        293.9                623             566825         
1016       1        293.8                624             567498         
1017       3        294.0                624             567762         
1018       3        294.2                624             568126         
1019       1        294.0                625             568503         
1020       1        293.9                626             569026         
1021       3        294.1                626             569294         
1022       1        293.9                627             569780         
1023       1        293.7                628             570149         
1024       1        293.6                629             570584         
1025       1        293.4                630             571248         
1026       1        293.3                631             571928         
1027       1        293.2                632             572695         
1028       1        293.2                633             574046         
1029       2        293.4                633             574577         
1030       1        293.3                634             575011         
1031       1        293.1                635             575602         
1032       3        293.3                635             575900         
1033       2        293.5                635             576730         
1034       2        293.7                635             577475         
1035       3        293.9                635             577810         
1036       3        294.1                635             577933         
1037       3        294.3                635             578206         
1038       1        294.2                636             578700         
1039       1        294.1                637             579458         
1040       1        293.9                638             580082         
1041       3        294.1                638             580318         
1042       1        294.0                639             580830         
1043       3        294.2                639             580887         
1044       1        294.0                640             581352         
1045       1        293.9                641             582008         
1046       1        293.9                642             583250         
1047       2        294.1                642             583683         
1048       1        294.0                643             584501         
1049       3        294.2                643             584784         
1050       1        294.1                644             585327         
1051       1        294.0                645             585985         
1052       1        293.9                646             586778         
1053       1        293.7                647             587223         
1054       1        293.5                648             587607         
1055       1        293.4                649             588257         
1056       2        293.6                649             588573         
1057       3        293.8                649             588842         
1058       3        294.0                649             589336         
1059       3        294.2                649             589611         
1060       3        294.4                649             589959         
1061       1        294.2                650             590483         
1062       1        294.2                651             591381         
1063       1        294.0                652             591808         
1064       1        293.9                653             592494         
1065       1        293.8                654             593367         
1066       3        294.0                654             593559         
1067       1        293.8                655             594072         
1068       2        294.0                655             594660         
1069       1        293.8                656             595012         
1070       3        294.0                656             595211         
1071       1        293.9                657             596172         
1072       1        293.8                658             596806         
1073       1        293.7                659             597432         
1074       1        293.6                660             598010         
1075       3        293.8                660             598216         
1076       1        293.6                661             598734         
1077       2        293.8                661             599263         
1078       1        293.7                662             599804         
1079       1        293.5                663             600281         
1080       3        293.7                663             600437         
1081       3        293.9                663             600541         
1082       1        293.8                664             601026         
1083       1        293.6                665             601311         
1084       2        293.8                665             601799         
1085       2        294.0                665             602131         
1086       1        293.9                666             602664         
1087       2        294.1                666             602884         
1088       1        294.0                667             603349         
1089       3        294.2                667             603493         
1090       1        294.0                668             603883         
1091       1        293.9                669             604302         
1092       1        293.7                670             604636         
1093       3        293.9                670             604685         
1094       3        294.1                670             604816         
1095       1        294.0                671             605288         
1096       1        293.9                672             605834         
1097       1        293.7                673             606273         
1098       3        293.9                673             606437         
1099       1        293.7                674             606798         
1100       1        293.6                675             607320         
1101       1        293.4                676             607582         
1102       1        293.3                677             607863         
1103       1        293.1                678             608314         
1104       1        293.0                679             608727         
1105       1        292.9                680             609195         
1106       1        292.7                681             609637         
1107       1        292.6                682             609888         
1108       1        292.4                683             610307         
1109       1        292.3                684             610795         
1110       2        292.5                684             611868         
1111       1        292.4                685             612570         
1112       1        292.2                686             612849         
1113       2        292.4                686             613335         
1114       3        292.6                686             613518         
1115       2        292.8                686             613996         
1116       1        292.7                687             614509         
1117       2        292.8                687             614816         
1118       1        292.7                688             615200         
1119       3        292.9                688             615831         
1120       1        292.8                689             616226         
1121       2        292.9                689             617082         
1122       1        292.8                690             617727         
1123       1        292.7                691             618194         
1124       1        292.6                692             618911         
1125       1        292.4                693             619283         
1126       3        292.6                693             619854         
1127       1        292.4                694             620060         
1128       3        292.5                694             620388         
1129       3        292.7                694             620828         
1130       2        292.9                694             621634         
1131       1        292.8                695             622499         
1132       2        293.0                695             622866         
1133       3        293.2                695             623137         
1134       1        293.0                696             623609         
1135       1        292.9                697             624076         
1136       3        293.0                697             624364         
1137       1        292.9                698             624919         
1138       3        293.1                698             625161         
1139       3        293.3                698             625358         
1140       1        293.1                699             625907         
1141       1        293.0                700             626607         
1142       1        292.9                701             627086         
1143       3        293.0                701             627527         
1144       1        292.9                702             628258         
1145       1        292.8                703             628851         
1146       3        293.0                703             629090         
1147       3        293.2                703             629326         
1148       2        293.3                703             629928         
1149       1        293.2                704             630330         
1150       3        293.3                704             630438         
1151       1        293.3                705             631706         
1152       1        293.3                706             632853         
1153       1        293.2                707             633481         
1154       1        293.1                708             634120         
1155       3        293.3                708             634651         
1156       3        293.4                708             635454         
1157       2        293.6                708             635824         
1158       1        293.6                709             636579         
1159       2        293.7                709             637141         
1160       3        293.9                709             637530         
1161       3        294.1                709             637687         
1162       1        293.9                710             637998         
1163       3        294.1                710             638683         
1164       2        294.3                710             639445         
1165       1        294.1                711             640041         
1166       3        294.3                711             640336         
1167       1        294.2                712             640863         
1168       3        294.3                712             641084         
1169       1        294.2                713             641631         
1170       3        294.4                713             642210         
1171       1        294.4                714             643263         
1172       3        294.5                714             643443         
1173       1        294.4                715             644086         
1174       1        294.3                716             644476         
1175       1        294.1                717             644904         
1176       1        294.0                718             645205         
1177       3        294.1                718             645486         
1178       1        294.1                719             646321         
1179       1        293.9                720             646778         
1180       3        294.1                720             647025         
1181       3        294.3                720             647150         
1182       1        294.1                721             647507         
1183       1        293.9                722             647745         
1184       3        294.1                722             647850         
1185       1        293.9                723             648249         
1186       1        293.7                724             648534         
1187       3        293.9                724             648646         
1188       3        294.1                724             649118         
1189       3        294.3                724             649721         
1190       1        294.1                725             650264         
1191       3        294.3                725             650640         
1192       3        294.5                725             650845         
1193       1        294.3                726             651428         
1194       1        294.2                727             651912         
1195       1        294.2                728             652864         
1196       1        294.0                729             653291         
1197       3        294.2                729             653455         
1198       1        294.0                730             653737         
1199       3        294.2                730             653925         
1200       1        294.1                731             654918         
1201       1        294.0                732             655387         
1202       1        293.9                733             656031         
1203       3        294.0                733             656856         
1204       3        294.2                733             657081         
1205       2        294.4                733             657602         
1206       1        294.2                734             657955         
1207       1        294.0                735             658317         
1208       1        293.9                736             658759         
1209       1        293.8                737             659297         
1210       1        293.7                738             659950         
1211       2        293.9                738             660592         
1212       3        294.0                738             660732         
1213       1        293.9                739             661369         
1214       1        293.8                740             661665         
1215       1        293.6                741             662142         
1216       3        293.8                741             662215         
1217       2        294.0                741             663009         
1218       1        293.9                742             663882         
1219       1        293.8                743             664590         
1220       3        294.0                743             665391         
1221       1        293.8                744             665875         
1222       1        293.7                745             666587         
1223       1        293.7                746             667635         
1224       2        293.9                746             668178         
1225       2        294.0                746             668780         
1226       3        294.2                746             668951         
1227       3        294.4                746             669396         
1228       3        294.5                746             669546         
1229       3        294.7                746             669864         
1230       1        294.7                747             670858         
1231       1        294.6                748             671843         
1232       1        294.6                749             672814         
1233       2        294.7                749             673390         
1234       1        294.6                750             673847         
1235       1        294.5                751             674412         
1236       1        294.5                752             675374         
1237       1        294.4                753             676047         
1238       3        294.5                753             676101         
1239       1        294.4                754             676427         
1240       1        294.2                755             676796         
1241       2        294.4                755             677311         
1242       1        294.3                756             677913         
1243       1        294.1                757             678260         
1244       3        294.3                757             678378         
1245       3        294.4                757             678527         
1246       2        294.6                757             678978         
1247       3        294.8                757             679312         
1248       1        294.6                758             679640         
1249       1        294.5                759             680147         
1250       1        294.3                760             680599         
1251       2        294.5                760             681003         
1252       2        294.6                760             681683         
1253       1        294.6                761             682447         
1254       1        294.5                762             683025         
1255       3        294.6                762             683196         
1256       3        294.8                762             683528         
1257       3        295.0                762             683633         
1258       3        295.1                762             683842         
1259       3        295.3                762             684078         
1260       1        295.1                763             684395         
1261       3        295.3                763             684455         
1262       3        295.4                763             684816         
1263       2        295.6                763             685537         
1264       1        295.5                764             686116         
1265       1        295.4                765             686793         
1266       1        295.3                766             687644         
1267       2        295.5                766             688080         
1268       1        295.4                767             688787         
1269       3        295.5                767             688920         
1270       3        295.7                767             689074         
1271       3        295.9                767             689317         
1272       1        295.7                768             689743         
1273       1        295.6                769             690608         
1274       3        295.8                769             690657         
1275       1        295.7                770             691148         
1276       3        295.8                770             691387         
1277       3        296.0                770             691552         
1278       1        295.9                771             691964         
1279       1        295.7                772             692529         
1280       1        295.7                773             693449         
1281       1        295.5                774             693763         
1282       1        295.4                775             694089         
1283       1        295.2                776             694643         
1284       3        295.4                776             695606         
1285       1        295.2                777             695974         
1286       1        295.2                778             696671         
1287       1        295.1                779             697638         
1288       1        295.0                780             698220         
1289       1        294.8                781             698558         
1290       3        295.0                781             698862         
1291       1        294.9                782             699317         
1292       1        294.7                783             699675         
1293       2        294.9                783             700198         
1294       1        294.7                784             700673         
1295       3        294.9                784             700864         
1296       3        295.1                784             701394         
1297       1        294.9                785             701884         
1298       2        295.1                785             702221         
1299       1        295.0                786             703101         
1300       2        295.2                786             703592         
1301       3        295.3                786             703881         
1302       3        295.5                786             703955         
1303       2        295.6                786             704413         
1304       1        295.5                787             704864         
1305       1        295.3                788             705255         
1306       1        295.2                789             705675         
1307       2        295.3                789             706350         
1308       1        295.2                790             706904         
1309       1        295.2                791             707833         
1310       1        295.0                792             708342         
1311       1        295.0                793             709058         
1312       1        294.8                794             709521         
1313       3        295.0                794             709862         
1314       1        294.9                795             710416         
1315       1        294.8                796             711151         
1316       2        294.9                796             711658         
1317       1        294.8                797             712273         
1318       3        295.0                797             713518         
1319       1        295.0                798             714649         
1320       3        295.1                798             714902         
1321       3        295.3                798             715034         
1322       3        295.4                798             715797         
1323       3        295.6                798             716170         
1324       3        295.7                798             716853         
1325       1        295.7                799             717923         
1326       3        295.9                799             718242         
1327       1        295.8                800             718896         
1328       1        295.7                801             719653         
1329       3        295.8                801             719773         
1330       3        296.0                801             720159         
1331       1        295.9                802             720952         
